image,label,width,height,file_size_bytes,stratum,class_0_objects,class_1_objects
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_141_83c99e25.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_141_83c99e25.txt,3024,4032,6526551,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_413_f84725e5.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_413_f84725e5.txt,4032,3024,7237925,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_368_043c7df7.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_368_043c7df7.txt,3024,4032,8156334,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_308_65877978.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_308_65877978.txt,3024,4032,8254856,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_234_f838ec95.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_234_f838ec95.txt,3024,4032,6703587,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_222_2583811f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_222_2583811f.txt,3024,4032,7476816,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_380_e315183e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_380_e315183e.txt,3024,4032,8045308,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_359_42a732a5.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_359_42a732a5.txt,3024,4032,8047895,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_043_112cd18b.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_043_112cd18b.txt,2268,4032,3120914,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_383_8c8032a3.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_383_8c8032a3.txt,3024,4032,8406490,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_430_4657dd35.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_430_4657dd35.txt,3024,4032,8451623,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_046_f5cd416c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_046_f5cd416c.txt,3024,4032,3212804,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_432_e696a98c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_432_e696a98c.txt,3024,4032,8498611,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_129_50ceed7f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_129_50ceed7f.txt,3024,4032,6232197,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_304_d2d51e20.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_304_d2d51e20.txt,3024,4032,8196026,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_036_9af067d4.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_036_9af067d4.txt,2268,4032,3380184,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_138_63d97375.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_138_63d97375.txt,3024,4032,6596551,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_033_c4227062.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_033_c4227062.txt,2268,4032,3557999,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_317_b40c814d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_317_b40c814d.txt,3024,4032,8665699,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_103_51ed9789.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_103_51ed9789.txt,3024,4032,6202667,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_091_74e6ab6b.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_091_74e6ab6b.txt,4032,3024,5800887,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_048_fd18904d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_048_fd18904d.txt,3024,4032,3593072,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_023_47e1c3d5.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_023_47e1c3d5.txt,2268,4032,2537824,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_133_742fc8c1.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_133_742fc8c1.txt,3024,4032,6315929,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_195_1aeb280f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_195_1aeb280f.txt,3024,4032,7162562,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_379_5b221534.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_379_5b221534.txt,3024,4032,8169527,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_146_19c31f1c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_146_19c31f1c.txt,2268,4032,4209647,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_354_107ea080.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_354_107ea080.txt,3024,4032,8307685,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_242_daa2a4bf.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_242_daa2a4bf.txt,3024,4032,7128233,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_016_b52c9343.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_016_b52c9343.txt,2268,4032,3437832,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_223_0429940c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_223_0429940c.txt,3024,4032,7329235,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_369_d1065660.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_369_d1065660.txt,3024,4032,8040734,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_377_3ab47d25.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_377_3ab47d25.txt,3024,4032,8064339,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_017_feec6ab3.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_017_feec6ab3.txt,2268,4032,3128255,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_007_deeef951.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_007_deeef951.txt,2268,4032,3581113,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_095_ca36ed8e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_095_ca36ed8e.txt,3024,4032,7355314,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_047_ad93aa5b.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_047_ad93aa5b.txt,3024,4032,3967556,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_207_fcb99ac3.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_207_fcb99ac3.txt,3024,4032,7567396,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_168_05bf9319.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_168_05bf9319.txt,3024,4032,6832521,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_219_7583342b.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_219_7583342b.txt,3024,4032,6112114,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_034_facb2795.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_034_facb2795.txt,2268,4032,3483680,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_186_acaa8762.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_186_acaa8762.txt,3024,4032,6202568,class_0_only,1,0
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_358_6ed2eac9.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_358_6ed2eac9.txt,3024,4032,8540402,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_292_22813596.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_292_22813596.txt,4032,3024,5423368,class_1_only,0,6
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_311_85eaff7d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_311_85eaff7d.txt,3024,4032,7829390,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_277_e8264084.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_277_e8264084.txt,4032,3024,5504700,class_1_only,0,3
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_418_96232dba.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_418_96232dba.txt,3024,4032,7851178,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_386_8b18c02e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_386_8b18c02e.txt,3024,4032,8129171,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_446_7144e4eb.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_446_7144e4eb.txt,4032,3024,8373084,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_159_ecda6df0.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_159_ecda6df0.txt,2268,4032,5032647,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_442_ae5145d2.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_442_ae5145d2.txt,3024,4032,8133635,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_156_d06bb540.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_156_d06bb540.txt,2268,4032,4884659,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_345_25ada77f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_345_25ada77f.txt,3024,4032,8079769,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_164_de13827c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_164_de13827c.txt,2268,4032,4900433,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_325_fd51c831.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_325_fd51c831.txt,3024,4032,8241189,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_384_1f06fc97.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_384_1f06fc97.txt,3024,4032,8005004,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_362_1d5d7a4d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_362_1d5d7a4d.txt,3024,4032,8258956,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_346_04ef5e8b.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_346_04ef5e8b.txt,3024,4032,8365174,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_284_7150ec65.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_284_7150ec65.txt,4032,3024,7025118,class_1_only,0,11
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_161_6c5c829e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_161_6c5c829e.txt,2268,4032,5298081,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_273_ca5da464.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_273_ca5da464.txt,4032,3024,5497108,class_1_only,0,6
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_323_67151d6f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_323_67151d6f.txt,3024,4032,8251413,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_296_1dbe3fea.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_296_1dbe3fea.txt,4032,3024,6411933,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_419_7480e1cb.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_419_7480e1cb.txt,3024,4032,8255506,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_302_c212215a.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_302_c212215a.txt,4032,3024,6609278,class_1_only,0,2
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_272_168a5ac1.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_272_168a5ac1.txt,4032,3024,6001109,class_1_only,0,6
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_157_f32e49e2.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_157_f32e49e2.txt,2268,4032,4145432,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_408_06cc3fd7.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_408_06cc3fd7.txt,3024,4032,8417066,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_291_352b73c7.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_291_352b73c7.txt,4032,3024,5788976,class_1_only,0,6
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_422_33edf560.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_422_33edf560.txt,3024,4032,8344825,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_324_2c978cee.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_324_2c978cee.txt,3024,4032,8047293,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_435_8dcee945.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_435_8dcee945.txt,3024,4032,8363887,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_274_b0a8c9bc.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_274_b0a8c9bc.txt,4032,3024,5670515,class_1_only,0,4
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_330_bad0dd6f.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_330_bad0dd6f.txt,3024,4032,8311636,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_423_fd393562.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_423_fd393562.txt,3024,4032,8227733,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_148_2524270e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_148_2524270e.txt,2268,4032,4770158,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_282_e6584b32.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_282_e6584b32.txt,4032,3024,6920741,class_1_only,0,7
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_264_438f2342.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_264_438f2342.txt,4032,3024,6036026,class_1_only,0,5
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_406_5ad796d0.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_406_5ad796d0.txt,3024,4032,8374635,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_371_85e07570.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_371_85e07570.txt,3024,4032,8332483,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_444_f5a1cdcf.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_444_f5a1cdcf.txt,4032,3024,6561416,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_312_cf81de7d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_312_cf81de7d.txt,3024,4032,8254343,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_343_ea3e296e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_343_ea3e296e.txt,3024,4032,8198873,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_390_7781bc23.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_390_7781bc23.txt,3024,4032,8149297,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_287_57427106.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_287_57427106.txt,4032,3024,5601658,class_1_only,0,8
